event_date,event_timestamp,event_timestamp_jst,event_name,user_pseudo_id,ga_session_id,ga_session_number,session_id,page_location,page_referrer,page_path,prev_page_path,page_num_dom,original_page_num,stay_ms,total_duration_ms,load_time_ms,max_page_reached,completion_rate,total_pages,click_x_rel,click_y_rel,elem_tag,elem_id,elem_classes,scroll_pct,utm_source,utm_medium,utm_campaign,utm_content,device_type,direction,navigation_method,link_url,video_src,session_variant,presence_test_variant,creative_test_variant,ab_variant,ab_test_target,ab_test_type,cv_type,cv_value,value
2025-09-24,2025-09-24 00:50:22.656130,2025-09-24 00:50:22.656130,swipe_page,user_000053,2171544,8,user_000053-2171544,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-3,4,4,29081,60082,3730,4,0.4,10,,,,,,0.18489537784528998,facebook,none,brand_awareness,ad_4,mobile,forward,scroll,,https://example.com/video1.mp4,A,control,A,A,cta_button,layout,,,
2025-09-24,2025-09-24 00:52:05.656130,2025-09-24 00:52:05.656130,conversion,user_000455,8726017,2,user_000455-8726017,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,,1,1,5087,170356,3031,5,0.5,10,,,,,,0.3163217763440748,direct,social,summer_campaign,ad_2,mobile,forward,button,https://example.com/lp/service-x,,control,,,control,headline,,,,
2025-09-24,2025-09-24 00:55:51.656130,2025-09-24 00:55:51.656130,session_start,user_000069,9823485,7,user_000069-9823485,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-2,3,3,22877,194688,3079,9,0.9,10,,,,,,0.9356721286580605,google,cpc,summer_campaign,ad_1,mobile,forward,click,https://example.com/thank-you,,B,A,B,B,headline,,,,
2025-09-24,2025-09-24 01:00:19.656130,2025-09-24 01:00:19.656130,scroll,user_000547,9785335,9,user_000547-9785335,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-5,6,6,27930,153229,1702,9,0.9,10,,,,,,0.6361356123500076,twitter,cpc,spring_sale,,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,control,B,B,control,headline,presence,,,
2025-09-24,2025-09-24 01:02:47.656130,2025-09-24 01:02:47.656130,click,user_000566,6190796,3,user_000566-6190796,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,,1,1,117952,177788,4882,10,1.0,10,0.3024769589846209,0.7630755022017885,img,nav-link,link,0.2993989189081706,twitter,referral,brand_awareness,ad_1,mobile,forward,swipe,https://example.com/lp/product-b,,control,A,,control,headline,presence,,,
2025-09-24,2025-09-24 01:06:55.656130,2025-09-24 01:06:55.656130,scroll,user_000561,6513254,7,user_000561-6513254,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,,1,1,74562,240945,4422,1,0.1,10,,,,,,0.8864250752383134,twitter,cpc,,ad_4,mobile,forward,scroll,,,control,,control,control,,presence,,,
2025-09-24,2025-09-24 01:11:42.656130,2025-09-24 01:11:42.656130,video_play,user_000373,4208394,9,user_000373-4208394,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-5,6,6,40312,192389,4925,8,0.8,10,,,,,,0.8430407929591541,direct,social,spring_sale,ad_3,desktop,forward,click,,https://example.com/video1.mp4,A,B,,A,cta_button,presence,,,
2025-09-24,2025-09-24 01:24:07.656130,2025-09-24 01:24:07.656130,page_view,user_000265,8327925,7,user_000265-8327925,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,,1,1,2781,250752,3057,3,0.3,10,,,,,,0.4896597678816361,instagram,none,summer_campaign,ad_4,mobile,forward,swipe,https://example.com/lp/product-a,https://example.com/video1.mp4,B,B,A,B,,,,,
2025-09-24,2025-09-24 01:24:12.656130,2025-09-24 01:24:12.656130,swipe_page,user_000581,3379513,6,user_000581-3379513,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-7,8,8,13281,189436,646,10,1.0,10,,,,,,0.5336289000548977,google,none,spring_sale,ad_1,desktop,backward,button,https://example.com/thank-you,,control,B,B,control,cta_button,,,,
2025-09-24,2025-09-24 01:29:59.656130,2025-09-24 01:29:59.656130,conversion,user_000147,5243435,7,user_000147-5243435,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-5,6,6,49532,295155,4830,10,1.0,10,,,,,,0.6414862737078135,facebook,referral,,,desktop,backward,click,,,A,A,A,A,,presence,,,
2025-09-24,2025-09-24 01:42:53.656130,2025-09-24 01:42:53.656130,session_start,user_000226,4326459,4,user_000226-4326459,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,58810,255219,2261,9,0.9,10,,,,,,0.6737376784045753,google,cpc,spring_sale,ad_3,desktop,backward,button,,https://example.com/video1.mp4,A,,,A,,layout,,,
2025-09-24,2025-09-24 01:54:12.656130,2025-09-24 01:54:12.656130,conversion,user_000092,1399018,10,user_000092-1399018,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-2,3,3,36093,218071,3051,9,0.9,10,,,,,,0.25360740251476044,instagram,none,spring_sale,ad_5,mobile,forward,swipe,,https://example.com/video1.mp4,control,B,control,control,hero_image,presence,,,
2025-09-24,2025-09-24 01:59:50.656130,2025-09-24 01:59:50.656130,video_play,user_000473,7377189,9,user_000473-7377189,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-1,2,2,4094,165298,738,9,0.9,10,,,,,,0.6757175462647346,direct,none,,ad_1,mobile,backward,click,https://example.com/thank-you,,B,,A,B,,,,,
2025-09-24,2025-09-24 02:04:15.656130,2025-09-24 02:04:15.656130,scroll,user_000533,1515766,2,user_000533-1515766,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-3,4,4,20436,268027,4289,4,0.4,10,,,,,,0.6429485147371841,instagram,none,,ad_3,mobile,forward,click,,,A,B,,A,,creative,,,
2025-09-24,2025-09-24 02:05:15.656130,2025-09-24 02:05:15.656130,session_start,user_000650,2407290,2,user_000650-2407290,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,,1,1,86578,267576,4521,6,0.6,10,,,,,,0.5720600279338509,google,none,summer_campaign,ad_3,mobile,backward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,control,A,A,control,hero_image,creative,,,
2025-09-24,2025-09-24 02:08:12.656130,2025-09-24 02:08:12.656130,video_play,user_000325,2087221,10,user_000325-2087221,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-4,5,5,62342,107389,2986,9,0.9,10,,,,,,0.4148627918009187,twitter,none,,ad_5,desktop,backward,scroll,https://example.com/lp/product-a,,control,A,A,control,,presence,,,
2025-09-24,2025-09-24 02:11:34.656130,2025-09-24 02:11:34.656130,conversion,user_000114,9181562,8,user_000114-9181562,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-3,4,4,103792,130432,2696,8,0.8,10,,,,,,0.28455298603453955,direct,organic,brand_awareness,ad_3,mobile,backward,button,,,control,control,control,control,,layout,,,
2025-09-24,2025-09-24 02:19:55.656130,2025-09-24 02:19:55.656130,session_start,user_000158,5837483,5,user_000158-5837483,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-6,7,7,110580,268322,3721,7,0.7,10,,,,,,0.16000813643153133,google,organic,,ad_4,mobile,backward,scroll,,https://example.com/video1.mp4,B,B,B,B,hero_image,presence,,,
2025-09-24,2025-09-24 02:24:16.656130,2025-09-24 02:24:16.656130,session_start,user_000552,8784419,7,user_000552-8784419,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-9,10,10,43120,74443,1296,10,1.0,10,,,,,,0.8227332657768305,twitter,social,brand_awareness,ad_4,desktop,forward,click,,,A,,control,A,,layout,,,
2025-09-24,2025-09-24 02:24:35.656130,2025-09-24 02:24:35.656130,conversion,user_000297,7443972,6,user_000297-7443972,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-4,5,5,109604,127011,4154,6,0.6,10,,,,,,0.4469441772526723,google,cpc,summer_campaign,ad_2,mobile,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,B,B,B,,presence,,,
2025-09-24,2025-09-24 02:28:27.656130,2025-09-24 02:28:27.656130,session_start,user_000002,7336859,3,user_000002-7336859,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-7,8,8,9227,130668,1660,9,0.9,10,,,,,,0.8390744600425095,direct,organic,summer_campaign,ad_1,mobile,forward,scroll,https://example.com/lp/product-a,,A,,control,A,headline,creative,,,
2025-09-24,2025-09-24 02:29:00.656130,2025-09-24 02:29:00.656130,video_play,user_000146,8190666,10,user_000146-8190666,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-5,6,6,53925,102720,1489,8,0.8,10,,,,,,0.9588889278208299,direct,none,spring_sale,ad_3,desktop,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,B,B,B,headline,,,,
2025-09-24,2025-09-24 02:39:21.656130,2025-09-24 02:39:21.656130,video_play,user_000393,5524928,6,user_000393-5524928,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-3,4,4,3939,192418,628,5,0.5,10,,,,,,0.5520905495799425,google,referral,spring_sale,ad_5,mobile,forward,scroll,https://example.com/lp/product-a,https://example.com/video1.mp4,B,,control,B,cta_button,layout,,,
2025-09-24,2025-09-24 02:43:11.656130,2025-09-24 02:43:11.656130,video_play,user_000517,3265503,10,user_000517-3265503,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-2,3,3,54656,75218,1393,7,0.7,10,,,,,,0.4869033473519394,instagram,organic,summer_campaign,ad_5,mobile,forward,click,https://example.com/thank-you,,B,,,B,,presence,,,
2025-09-24,2025-09-24 02:45:55.656130,2025-09-24 02:45:55.656130,scroll,user_000537,2693058,10,user_000537-2693058,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-3,4,4,30970,47232,1414,9,0.9,10,,,,,,0.50301243129303,facebook,none,,ad_2,desktop,forward,swipe,,,A,A,control,A,,,,,
2025-09-24,2025-09-24 02:49:18.656130,2025-09-24 02:49:18.656130,scroll,user_000383,6398831,9,user_000383-6398831,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-7,8,8,66032,169802,3581,8,0.8,10,,,,,,0.4469470767100794,facebook,cpc,summer_campaign,ad_3,mobile,forward,swipe,https://example.com/thank-you,,A,A,,A,hero_image,presence,,,
2025-09-24,2025-09-24 02:50:14.656130,2025-09-24 02:50:14.656130,video_play,user_000240,5201945,4,user_000240-5201945,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-3,4,4,27900,115049,2578,6,0.6,10,,,,,,0.37341563683061874,instagram,cpc,spring_sale,ad_3,mobile,forward,click,https://example.com/lp/product-a,,A,A,control,A,hero_image,creative,,,
2025-09-24,2025-09-24 02:53:31.656130,2025-09-24 02:53:31.656130,conversion,user_000471,8600598,6,user_000471-8600598,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-4,5,5,46550,178018,3732,8,0.8,10,,,,,,0.5805637071637438,twitter,social,,ad_5,mobile,forward,button,,https://example.com/video1.mp4,B,A,control,B,cta_button,,,,
2025-09-24,2025-09-24 02:53:51.656130,2025-09-24 02:53:51.656130,conversion,user_000175,7192065,2,user_000175-7192065,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-3,4,4,70901,121384,3483,10,1.0,10,,,,,,0.9068332790716812,google,social,brand_awareness,ad_5,mobile,forward,click,,https://example.com/video1.mp4,control,,A,control,,layout,,,
2025-09-24,2025-09-24 02:56:31.656130,2025-09-24 02:56:31.656130,swipe_page,user_000193,6272524,5,user_000193-6272524,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-1,2,2,54892,94534,1232,9,0.9,10,,,,,,0.4011856274307213,twitter,organic,spring_sale,ad_2,mobile,forward,click,,,B,,B,B,,,,,
2025-09-24,2025-09-24 02:58:06.656130,2025-09-24 02:58:06.656130,session_start,user_000093,5488566,9,user_000093-5488566,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-8,9,9,38056,50717,2328,10,1.0,10,,,,,,0.38064451054611603,google,referral,,ad_1,mobile,forward,scroll,https://example.com/thank-you,,B,B,,B,cta_button,,,,
2025-09-24,2025-09-24 03:06:18.656130,2025-09-24 03:06:18.656130,conversion,user_000104,6928117,10,user_000104-6928117,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-3,4,4,99250,103082,3567,7,0.7,10,,,,,,0.8020121583457587,direct,social,brand_awareness,ad_3,desktop,backward,swipe,https://example.com/lp/service-x,,control,A,,control,,,,,
2025-09-24,2025-09-24 03:06:55.656130,2025-09-24 03:06:55.656130,click,user_000601,3678232,4,user_000601-3678232,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-7,8,8,11163,243244,4140,9,0.9,10,0.5113364994887065,0.6427196719753472,button,nav-link,btn-primary,0.5494878911996349,twitter,referral,summer_campaign,ad_4,desktop,forward,scroll,,https://example.com/video1.mp4,control,,,control,headline,layout,,,
2025-09-24,2025-09-24 03:14:43.656130,2025-09-24 03:14:43.656130,session_start,user_000021,6956049,7,user_000021-6956049,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-8,9,9,9182,179626,567,9,0.9,10,,,,,,0.40225920535188353,direct,referral,spring_sale,ad_5,tablet,forward,swipe,https://example.com/lp/product-b,https://example.com/video1.mp4,control,A,A,control,cta_button,presence,,,
2025-09-24,2025-09-24 03:21:16.656130,2025-09-24 03:21:16.656130,page_view,user_000645,4955445,9,user_000645-4955445,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-4,5,5,18477,69141,3115,10,1.0,10,,,,,,0.28833564890412616,google,organic,spring_sale,ad_4,mobile,forward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,control,,,control,headline,creative,,,
2025-09-24,2025-09-24 03:22:33.656130,2025-09-24 03:22:33.656130,session_start,user_000427,1994556,10,user_000427-1994556,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-1,2,2,84985,294463,1495,3,0.3,10,,,,,,0.5560985557476226,instagram,cpc,spring_sale,ad_4,mobile,backward,scroll,https://example.com/lp/product-a,https://example.com/video1.mp4,A,A,A,A,hero_image,creative,,,
2025-09-24,2025-09-24 03:32:41.656130,2025-09-24 03:32:41.656130,scroll,user_000566,6224394,3,user_000566-6224394,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-5,6,6,73956,118657,2305,9,0.9,10,,,,,,0.6266467088350525,google,social,,ad_1,mobile,forward,button,,,A,control,A,A,cta_button,,,,
2025-09-24,2025-09-24 03:40:27.656130,2025-09-24 03:40:27.656130,scroll,user_000309,7566343,6,user_000309-7566343,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-5,6,6,104549,125131,1204,9,0.9,10,,,,,,0.9213498331763582,facebook,cpc,brand_awareness,ad_3,desktop,forward,button,,https://example.com/video1.mp4,control,,B,control,hero_image,,,,
2025-09-24,2025-09-24 03:40:49.656130,2025-09-24 03:40:49.656130,video_play,user_000612,3978176,7,user_000612-3978176,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-3,4,4,17201,22013,2291,5,0.5,10,,,,,,0.855097291807676,instagram,referral,,ad_3,mobile,forward,button,,,A,A,,A,headline,layout,,,
2025-09-24,2025-09-24 03:49:10.656130,2025-09-24 03:49:10.656130,swipe_page,user_000026,4395246,1,user_000026-4395246,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-7,8,8,75160,114122,819,9,0.9,10,,,,,,0.8398049835671217,instagram,social,spring_sale,ad_4,desktop,backward,swipe,https://example.com/lp/product-b,,B,control,B,B,,presence,,,
2025-09-24,2025-09-24 03:50:56.656130,2025-09-24 03:50:56.656130,scroll,user_000275,9246881,8,user_000275-9246881,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-4,5,5,46838,136054,981,7,0.7,10,,,,,,0.4795367725440809,twitter,organic,summer_campaign,ad_5,mobile,forward,scroll,,,B,A,B,B,cta_button,creative,,,
2025-09-24,2025-09-24 03:52:17.656130,2025-09-24 03:52:17.656130,session_start,user_000143,3755544,10,user_000143-3755544,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-6,7,7,69819,91313,4230,9,0.9,10,,,,,,0.386223127237208,facebook,none,summer_campaign,ad_3,desktop,backward,scroll,https://example.com/lp/service-x,,A,,A,A,headline,,,,
2025-09-24,2025-09-24 04:07:49.656130,2025-09-24 04:07:49.656130,click,user_000260,3909141,1,user_000260-3909141,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-6,7,7,83902,182704,4728,8,0.8,10,0.33450832941744046,0.6946950504355065,img,cta-button,link,0.43007325520909734,direct,organic,,ad_5,mobile,backward,scroll,,https://example.com/video1.mp4,A,A,control,A,hero_image,layout,,,
2025-09-24,2025-09-24 04:14:00.656130,2025-09-24 04:14:00.656130,video_play,user_000622,7341578,6,user_000622-7341578,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-2,3,3,52601,86134,3793,9,0.9,10,,,,,,0.31656311113965296,twitter,social,summer_campaign,ad_3,mobile,backward,scroll,https://example.com/lp/product-b,,A,,A,A,cta_button,creative,,,
2025-09-24,2025-09-24 04:24:07.656130,2025-09-24 04:24:07.656130,session_start,user_000294,6669132,2,user_000294-6669132,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-7,8,8,84694,93910,874,8,0.8,10,,,,,,0.14613253827369468,facebook,none,,ad_5,mobile,backward,button,https://example.com/thank-you,,A,A,,A,hero_image,presence,,,
2025-09-24,2025-09-24 04:25:57.656130,2025-09-24 04:25:57.656130,scroll,user_000655,2422000,9,user_000655-2422000,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,103216,138174,4485,3,0.3,10,,,,,,0.7332056379517884,twitter,organic,brand_awareness,ad_1,tablet,backward,swipe,https://example.com/lp/product-b,https://example.com/video1.mp4,control,B,control,control,cta_button,,,,
2025-09-24,2025-09-24 04:28:01.656130,2025-09-24 04:28:01.656130,conversion,user_000097,7201304,2,user_000097-7201304,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-6,7,7,17161,227352,3246,7,0.7,10,,,,,,0.8609940365896805,direct,referral,,ad_1,desktop,backward,swipe,,,B,control,A,B,,presence,,,
2025-09-24,2025-09-24 04:33:44.656130,2025-09-24 04:33:44.656130,scroll,user_000297,4178814,5,user_000297-4178814,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-8,9,9,73858,177791,3064,9,0.9,10,,,,,,0.3874495535020207,twitter,referral,,ad_1,tablet,forward,scroll,,,control,A,A,control,cta_button,presence,,,
2025-09-24,2025-09-24 04:33:53.656130,2025-09-24 04:33:53.656130,click,user_000418,5726895,3,user_000418-5726895,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-6,7,7,70802,212486,3301,9,0.9,10,0.5530391417236097,0.19034365015085247,div,cta-button,link,0.48137855452827194,google,organic,,,mobile,forward,click,https://example.com/lp/service-x,,control,control,A,control,headline,,,,
